system:index,B8A,B9,LAI,MSR2,OSAVI,RDVI,.geo
0_518,2138.0,1308.0,-0.2216932773590088,0.907895948684615,0.5430086388725369,15.763307268402547,
0_528,1964.0,1752.0,0.43197163939476013,0.14428008802251627,0.11242452126472141,21.476346075268925,
0_544,2924.0,2095.0,0.4538528025150299,0.5643442445095687,0.37960373653834706,24.987572668804543,
0_548,1963.0,1709.0,0.4841785430908203,0.2464561192504423,0.18525012087262713,20.759652207084816,
0_576,1962.0,1847.0,0.43101608753204346,0.1372477583248044,0.1072136929771534,19.674316904141786,
0_600,1954.0,1780.0,0.4650202989578247,0.19325875155127872,0.1480076111860025,22.31349302110541,
0_612,2201.0,1951.0,0.4932344853878021,0.1638631318743523,0.12680541399760245,24.613730770530346,
0_623,3346.0,2167.0,0.41676095128059387,0.5831882470139046,0.38973709863420414,25.448068617755787,
0_624,2245.0,2079.0,0.4276823401451111,0.20233855306833046,0.15448205986314142,19.212843955313208,
0_633,1865.0,1648.0,0.3662584722042084,0.16828020951923753,0.13001746690107588,21.09681526597628,
0_654,3033.0,1980.0,0.1770581305027008,0.6991599382632745,0.448924013108602,24.331216591245106,
0_659,2012.0,1923.0,0.49146413803100586,0.15135356252254373,0.11764115880330545,22.71835143310762,
0_665,2032.0,1930.0,0.38128599524497986,0.17878491527288656,0.13762420287705768,23.104958270534343,
0_679,1925.0,1490.0,0.4855344593524933,0.36276583369634974,0.2617551991217905,20.97617696340303,
0_711,3058.0,2248.0,0.38196492195129395,0.56232613349538,0.3785182302866466,23.424738592781562,
0_723,2018.0,1863.0,0.4351811110973358,0.14671980678038038,0.11422914915885152,21.272908894540212,
0_764,2101.0,1996.0,0.5380666255950928,0.19510699015693064,0.1493304368377912,22.67295804755572,
0_792,2284.0,1998.0,0.47058042883872986,0.3242517460295247,0.2371663136151422,19.71031423187966,
0_813,2446.0,1515.0,0.04541163891553879,0.7132001910808433,0.45573591815049674,18.142677259764405,
0_825,2255.0,1390.0,-0.1367146223783493,1.0146711318585164,0.5855650751171625,18.519770600468764,
0_876,2120.0,2038.0,0.504413366317749,0.1267731382092775,0.09939707417389813,22.639199043546864,
0_877,1864.0,1294.0,0.29809364676475525,0.3590677969588141,0.2594482583190894,10.983264666242544,
0_894,1966.0,1800.0,0.4477958679199219,0.154681447684773,0.1200885533629573,21.166044115222487,
0_923,2000.0,1799.0,0.38831549882888794,0.20211471756383773,0.15431274539489034,21.025973031995942,
0_951,1855.0,1747.0,0.4696029722690582,0.1096276844994998,0.08647142569090986,21.484030181348146,
0_967,1194.0,902.0,0.5194465517997742,0.09846729355432812,0.07796994817903889,12.802107799535584,
0_990,2130.0,2001.0,0.4569398760795593,0.2380196198861428,0.17943712807993223,24.502753520894213,
0_996,1909.0,1796.0,0.33615049719810486,0.2560158848315252,0.1918011543445576,15.059179629566959,
0_1005,3208.0,2310.0,0.44101354479789734,0.5298795674610738,0.360724629450849,20.55991455651922,
0_1013,1380.0,1033.0,0.287247896194458,0.1402994729956942,0.10947277306580268,13.576008871448087,
0_1015,2034.0,1926.0,0.49630996584892273,0.17621007924940643,0.1357664782214205,22.678980013523127,
0_1042,1838.0,1720.0,0.48726022243499756,0.11855878481320588,0.0932233278022213,20.326325636044363,
0_1045,2435.0,1777.0,0.357809841632843,0.45684719135479945,0.31899325936862644,22.313813381970327,
0_1055,1999.0,1860.0,0.5209953784942627,0.11396814481936471,0.08976215747068142,20.810453478177077,
0_1064,1408.0,998.0,-0.19720618426799774,0.5857966548240681,0.39109057045279755,10.366628341360055,
0_1083,3207.0,2016.0,0.18915119767189026,0.5204148978012798,0.3554478894479416,21.037147818338685,
0_1099,2973.0,2184.0,-0.07172603160142899,0.8048906541258631,0.49847465121394663,25.905137093239805,
0_1118,2933.0,1852.0,-0.06320580095052719,0.665080189173438,0.4320792455685299,19.50968201452018,
0_1125,2083.0,1873.0,0.5381552577018738,0.09748801772928538,0.07723152813715253,21.113957519320238,
0_1138,3153.0,2183.0,0.35353919863700867,0.5592594149481743,0.3768540888035406,24.735294117647058,
0_1140,1997.0,1820.0,0.4010237157344818,0.14298439259808807,0.11146681107023215,21.47408288973143,
0_1141,2896.0,1850.0,0.3540019690990448,0.5996797582948972,0.39847802656099973,19.97955437668899,
0_1143,1851.0,1767.0,0.5447505712509155,0.13149297283804376,0.10292143072618759,21.115053370164045,
0_1146,880.0,699.0,0.008033161982893944,0.11483803065923975,0.0903945997019316,11.0648494932802,
0_1147,2134.0,1906.0,0.5262942314147949,0.18023424261427626,0.1386712326621807,23.661203183907997,
0_1150,1945.0,1889.0,0.5461440682411194,0.10982508493910742,0.08662707046166254,18.95179395426457,
0_1155,2010.0,1904.0,0.4878094494342804,0.1718506440545298,0.1326141588730919,21.042088071410223,
0_1193,2501.0,1694.0,0.3884503245353699,0.6806577607186886,0.43981379592769126,23.068656922908033,
0_1197,1460.0,1334.0,0.4319416582584381,0.20587366421183623,0.15694100337389336,21.37582573670374,
0_1198,2115.0,1287.0,-0.2765444815158844,1.0829450690930345,0.6109851842597385,16.030540682797618,
0_1206,1670.0,1613.0,0.2582894265651703,0.1050799160010951,0.08301925996040656,17.410772643453743,
0_1207,2066.0,1917.0,0.4129428267478943,0.19051937195697036,0.14605508669555675,22.20601646481185,
0_1218,2781.0,1904.0,0.5358126759529114,0.4596483528900363,0.32063958571730966,25.457451132857315,
0_1241,2679.0,1809.0,0.18353544175624847,0.6593881646074904,0.4292043101275525,23.517951935124408,
0_1246,2654.0,1905.0,0.17119435966014862,0.592118608275193,0.3944765913951669,20.38757922005904,
0_1256,1980.0,1899.0,0.40939050912857056,0.19152619655710185,0.14677325748584394,21.580737743716156,
0_1269,1740.0,1341.0,0.33443012833595276,0.3702036870610819,0.26641922270469237,19.81570042010379,
0_1270,2882.0,2137.0,0.40295806527137756,0.5388446217871109,0.36567727284704443,22.129754848177928,
0_1291,2570.0,2022.0,0.5330505967140198,0.49427202132832665,0.340655758679831,23.106322046800027,
0_1311,2088.0,1400.0,0.4956640303134918,0.32448223061588843,0.23730215555387546,21.865051632625622,
0_1329,1715.0,1586.0,0.45049744844436646,0.055659896316841644,0.044742204073418806,23.87470938570244,
0_1330,3168.0,2207.0,0.28712984919548035,0.5946225153335021,0.39580386005719465,25.92966911990927,
0_1336,3084.0,2055.0,0.424987256526947,0.5444972239424822,0.36878687484667744,25.575282349654987,
0_1371,3292.0,2164.0,0.3398149013519287,0.7006668263934147,0.44966873108299243,22.762402303314097,
0_1392,2116.0,1905.0,0.4719114899635315,0.14384432260470237,0.11210333701237318,23.13469406188298,
0_1401,2904.0,1948.0,-0.007827255874872208,0.7531684540621553,0.47474174091814586,23.122361598029322,
0_1421,1988.0,1832.0,0.4897783696651459,0.156718763229832,0.12158547619165336,20.13512081458085,
0_1436,1629.0,1102.0,0.3173604905605316,0.15924834405912072,0.1234389986686454,13.683259076235034,
0_1448,2026.0,1931.0,0.45921459794044495,0.17813911176909755,0.13716146006623636,21.682159426797764,
0_1492,1800.0,1689.0,0.4446071982383728,0.13453053832460635,0.1051889807222729,18.868284449167902,
0_1506,2657.0,1660.0,0.016706304624676704,0.7196708724329489,0.45885123431304936,21.386341404952503,
0_1571,2480.0,1676.0,0.38694122433662415,0.4164368222227458,0.294919949095547,18.686926133008047,
0_1577,2030.0,1797.0,0.4922611117362976,0.19106267365210786,0.1464428490051883,21.965554745542324,
0_1578,2167.0,2042.0,0.5278230309486389,0.1510543980898859,0.11742487195370692,23.052628220342154,
0_1589,2549.0,1652.0,0.3484902083873749,0.6984026746524755,0.4485426239270232,22.43792103625433,
0_1591,1492.0,1262.0,0.3361991047859192,0.4244703353718206,0.29971906038321666,17.169078850100064,
0_1597,2177.0,1908.0,0.5377537608146667,0.16403792549500454,0.12693539841850654,23.04292934888907,
0_1618,2949.0,1964.0,0.12691821157932281,0.7108892392240985,0.45462030101332324,24.296973819860238,
0_1639,1485.0,1221.0,0.3722270727157593,0.18151749974275647,0.13955911747709857,23.12702780481441,
0_1658,2649.0,1853.0,0.34265318512916565,0.40741566816367536,0.28944877248283424,17.802748279467863,
0_1666,3131.0,2243.0,0.4435370862483978,0.38957016963609065,0.27850887643789674,21.01903898849802,
0_1667,2132.0,1835.0,0.4761780798435211,0.24833408476223703,0.186546075973816,20.248291110058517,
0_1671,2202.0,2026.0,0.5462350845336914,0.16117978623841,0.12484919478777139,23.572884684262476,
0_1699,2063.0,1927.0,0.3855328857898712,0.22725587542540657,0.1719748173848585,22.991618752753627,
0_1724,2050.0,1781.0,0.491153746843338,0.20319514422667004,0.15508233672961885,20.10476893454147,
0_1733,1893.0,1805.0,0.48004621267318726,0.11512319767544694,0.09063421473715756,19.665171096341012,
0_1762,2685.0,1507.0,-0.10239541530609131,0.9679556763373776,0.5673851746464508,22.182094518339422,
0_1780,1134.0,905.0,0.3053935766220093,0.2958624238293699,0.21852897205033486,12.685450092460401,
0_1785,2680.0,1846.0,0.1905873566865921,0.6226090411176198,0.4104313916646356,24.664347319524747,
0_1789,1970.0,1808.0,0.5270968675613403,0.14958608058829043,0.11634080267740829,21.65781205242192,
0_1811,1960.0,1819.0,0.5334474444389343,0.15066153823518963,0.11713162161100857,22.057192460168597,
0_1836,1624.0,1460.0,0.32451102137565613,0.1267731382092775,0.09939588598897398,15.607648942157116,
0_1855,1651.0,1204.0,0.14530974626541138,0.3051767962316732,0.22469892894770407,15.94724730119976,
0_1868,3116.0,1811.0,0.19895198941230774,0.6455810636451748,0.4222377462695521,21.3523113955651,
0_1880,2058.0,1889.0,0.5035661458969116,0.11654543331985864,0.09170866686431466,21.62234940712484,
0_1889,2272.0,1339.0,-0.2587129771709442,1.0403206025563247,0.5952785165356217,17.028255779842432,
0_1891,1837.0,1761.0,0.5175886750221252,0.1687309204895738,0.13034390810486665,21.086540021193844,
0_1911,3037.0,1880.0,0.2957424521446228,0.606774555123764,0.40220344325533225,22.420405023181644,
0_1915,2513.0,1537.0,0.48731938004493713,0.26420542503558375,0.197379994026759,15.742535213525603,
0_1921,3133.0,2121.0,0.22443784773349762,0.7026710240883799,0.4506410469683596,22.927588935566163,
0_1936,2309.0,2121.0,0.5400779247283936,0.2047197771428116,0.15616137971234403,24.123832811028418,
0_1952,2166.0,1880.0,0.43754255771636963,0.40377227127591747,0.28720666326408717,19.907187140427293,
0_1964,2656.0,2289.0,0.478081077337265,0.3365128480639284,0.2450844366326472,21.373158427332605,
0_1970,2061.0,1900.0,0.5137213468551636,0.18042924518237533,0.13881108328347302,22.872096101647255,
0_1973,1879.0,1758.0,0.42843177914619446,0.17896821766975818,0.13775569939953503,21.079174197848566,
0_2012,2570.0,2006.0,0.3894399106502533,0.6178959645676559,0.40798290151235034,24.702528459263068,
0_2013,2100.0,1945.0,0.5238581895828247,0.18572029555075192,0.1426174412101118,22.569757185090392,
0_2068,2656.0,1904.0,0.5453451871871948,0.48973880734384073,0.33807281265539363,20.965750357766655,
0_2073,2817.0,2030.0,-0.06314312666654587,0.733221872531139,0.46532921742106537,22.78043298098508,
0_2081,2028.0,1850.0,0.43298959732055664,0.2933690488404118,0.2169011734335815,22.454435656953592,
0_2132,2541.0,1824.0,0.410791277885437,0.47171579761221066,0.32767197936473597,23.663046275493453,
0_2135,2416.0,1756.0,0.48579028248786926,0.4752369647880353,0.3297007212873619,25.605060134231515,
0_2140,2108.0,1950.0,0.5132877826690674,0.13868337497110278,0.10828009495084337,21.959966292360455,
0_2141,2353.0,2044.0,0.5176467299461365,0.3321975761877357,0.2422929822640239,23.88677719994893,
0_2145,1996.0,1923.0,0.440277099609375,0.14278451428055386,0.11131766112271813,22.070036810632985,
0_2172,2173.0,1975.0,0.5371251106262207,0.16908631272195898,0.13060961878719637,22.746605111815633,
0_2184,1433.0,1002.0,0.3479323387145996,0.34725377064017926,0.2519361156506415,10.644267261390748,
0_2188,2852.0,2318.0,0.4793681204319,0.3410946178492472,0.2480276772711775,20.722293775603717,
0_2219,1994.0,1889.0,0.5092988610267639,0.16193489081652426,0.12539802312949197,21.83581044101288,
0_2246,1925.0,1814.0,0.43218883872032166,0.13884700303311284,0.10839884603473848,20.770593217043515,
0_2267,2063.0,1914.0,0.48453596234321594,0.13916871783983975,0.10863880543614944,22.22878797973204,
0_2273,2104.0,1945.0,0.5321272015571594,0.15766939214855838,0.12228156334151008,22.076898857275783,
0_2277,2884.0,1886.0,0.09396383911371231,0.8109704096218989,0.5012063044446462,23.665723018076463,
0_2308,2984.0,2248.0,0.48137158155441284,0.5317696346399919,0.36176354777382413,23.49653409202234,
0_2309,1871.0,1302.0,0.3198021650314331,0.46943496593561135,0.32632277075237803,20.560626394389082,
0_2322,2065.0,1930.0,0.5467316508293152,0.14907119849998604,0.11595839140073268,24.43712636289965,
0_2330,2603.0,1992.0,0.06453772634267807,0.6358727947671413,0.4172650914638148,22.386734503658865,
0_2337,3207.0,1948.0,0.2320968210697174,0.6136198490839531,0.4057852970161037,21.645065935753937,
0_2377,2228.0,2001.0,0.538720965385437,0.17744636925230667,0.13666339136003441,23.701255679114833,
0_2405,2825.0,1730.0,0.22242896258831024,0.5854330423400925,0.39092847955977406,21.475019687726373,
0_2406,2298.0,2045.0,0.47266116738319397,0.362981354536868,0.2619009912247574,23.589231885880825,
0_2443,3237.0,2281.0,0.5327909588813782,0.5040903925174806,0.3462514847884457,25.49594481546108,
0_2468,2036.0,1469.0,0.36837300658226013,0.2679438207367349,0.19989959446131714,15.455113646820834,
0_2477,2009.0,1898.0,0.49860602617263794,0.15733293212096092,0.12203214268373606,22.150106145459194,
0_2478,2184.0,1877.0,0.5429632067680359,0.1601235986924003,0.12407629293277314,23.821199409022288,
0_2492,2118.0,1859.0,0.48810717463493347,0.15768700443991487,0.12229221078506683,23.408678711701864,
0_2498,2525.0,1655.0,-0.22023658454418182,0.8577682468896987,0.5217862687614223,18.32293190367565,
0_2510,1426.0,982.0,0.09133601933717728,0.4749601234230413,0.32948020292091407,20.42627769596851,
0_2539,1988.0,1886.0,0.4738406836986542,0.1881208858615096,0.14433614625041874,21.97331099994375,
0_2589,2092.0,1933.0,0.5497047305107117,0.14007214646801147,0.1093101028879295,22.143714368224348,
0_2606,1853.0,1717.0,0.43014806509017944,0.1267731382092775,0.09939588598897398,19.33765330246163,
0_2608,1981.0,1826.0,0.5179042220115662,0.16160531490322622,0.12515619753276708,22.16547164590821,
0_2630,2588.0,1830.0,0.32571592926979065,0.547827102804552,0.3706080373155246,21.597507238477828,
0_2634,2057.0,1853.0,0.5389454364776611,0.14581537672461645,0.11356437181412116,20.01492809380867,
0_2655,2117.0,1979.0,0.48333024978637695,0.1497096948133093,0.11643457145609117,22.441668728941423,
0_2668,1852.0,1687.0,0.3978593647480011,0.2518677392671805,0.188950811991654,21.177692425959673,
0_2671,2068.0,1855.0,0.4371189475059509,0.24189167832174666,0.1821159337907886,20.697014818206913,
0_2677,3289.0,2171.0,0.27589720487594604,0.6012745128575246,0.39931664181921717,25.219730598046517,
0_2688,1948.0,1852.0,0.5181916356086731,0.17522738578410946,0.13505313688267445,22.59542759166192,
0_2693,1874.0,1748.0,0.4798768162727356,0.08204118959174263,0.0653481423387698,19.52890931722083,
0_2708,2422.0,1868.0,0.40665867924690247,0.4949461926515642,0.3410482432875485,17.939835382181624,
0_2713,1091.0,913.0,0.06450152397155762,0.19500975073131094,0.14923759715592907,12.726859018195805,
0_2714,2942.0,1983.0,0.2749268114566803,0.5974394812820057,0.3972922770973689,22.902619437887555,
0_2741,2057.0,1949.0,0.5270307064056396,0.14190773417020233,0.1106703791850089,21.895691452872306,
0_2754,3194.0,2288.0,0.2954452931880951,0.6392825092651563,0.41901936310813626,26.02878234346761,
0_2758,1910.0,1429.0,0.47172507643699646,0.37726249141904317,0.27082526358238573,23.15653091488788,
0_2768,2121.0,1935.0,0.5002183318138123,0.13137586794129957,0.10284040536635303,21.562080229764668,
0_2774,1991.0,1841.0,0.44696053862571716,0.18291655883481767,0.14059713380391434,23.44665518863797,
0_2790,2016.0,1842.0,0.5129905939102173,0.215886958537812,0.16402409281983546,23.305671859785825,
0_2795,1817.0,1143.0,0.24269835650920868,0.5281048646037263,0.3596955412968003,17.974838380770347,
0_2809,2600.0,1837.0,0.4357967972755432,0.5168726557444716,0.35344085791016067,23.971340541071346,
0_2810,1968.0,1863.0,0.3872937858104706,0.15508503587892714,0.12038483329009166,21.150995379501882,
0_2820,1999.0,1466.0,0.22025743126869202,0.29086838800650977,0.21526183264360704,13.908288839478693,
0_2829,2695.0,1676.0,-0.06326307356357574,0.7116931187583284,0.45501221402284625,19.713982984705083,
0_2876,2861.0,2117.0,0.5060375332832336,0.570609329992282,0.3829936173675375,20.574384426322887,
0_2908,1957.0,1824.0,0.4105546176433563,0.1532594148483299,0.11904501435187355,20.646196658943577,
0_2925,1677.0,1426.0,0.3451967239379883,0.26719765748473273,0.1993674770988127,19.841732273736625,
0_2931,1937.0,1792.0,0.4399237334728241,0.11645793433669954,0.0916434131296813,19.269731652934528,
0_2944,1970.0,1760.0,0.5007084012031555,0.31172728619978884,0.22898644048115444,23.15815982111632,
0_2946,2845.0,1611.0,-0.170802041888237,0.9725024106921462,0.5691867805279615,23.39201174545024,
0_2952,2047.0,1854.0,0.46846482157707214,0.16594110659340877,0.12832055556409114,21.83707800934635,
0_2968,2158.0,2008.0,0.515616238117218,0.14432105561491018,0.1124564137578768,23.494792848741845,
0_2969,2088.0,1928.0,0.5181586742401123,0.15068483648018277,0.11715399515029687,21.274519605543624,
0_2975,2159.0,1959.0,0.46177220344543457,0.14854603830077537,0.11557915913825732,21.811492800263782,
0_2982,1962.0,1814.0,0.5224779844284058,0.14191462218094908,0.11067470224370696,20.902216731686654,
0_3065,3147.0,1771.0,-0.14829790592193604,0.8760699705849199,0.5296407034432079,23.13155493372652,
0_3074,1683.0,1268.0,0.4940195679664612,0.39078106426540093,0.279200929715082,20.40934382447657,
0_3101,2655.0,2122.0,0.518357515335083,0.3239002361466863,0.23694607613308205,20.95254231222007,
0_3110,1718.0,1321.0,0.5186176896095276,0.2858235903023852,0.2118767807241566,19.55738422924872,
0_3120,2043.0,1884.0,0.5217671990394592,0.11116746082318403,0.08764346400357728,21.091365133833836,
0_3130,1757.0,1606.0,0.30455636978149414,0.1398757113069818,0.10916267389398852,17.94807825059755,
0_3133,1342.0,1284.0,0.2652970552444458,0.11795356492391779,0.09274856670391875,19.44711999732804,
0_3144,3186.0,2189.0,0.5231350064277649,0.44419064441563955,0.31154168891601186,26.54992657990981,
0_3146,2095.0,1938.0,0.5193547010421753,0.21722911550086443,0.16496828940557667,23.615160697130275,
0_3149,2001.0,1831.0,0.46399909257888794,0.13393751267786402,0.104748195324576,21.421524084077312,
0_3153,3004.0,2078.0,0.3550242483615875,0.5762248738596426,0.3860022201366918,26.284766817366673,
0_3207,2004.0,1795.0,0.408282607793808,0.18058396856986877,0.13892494024383523,20.97448964390661,
0_3222,2261.0,1422.0,-0.22969534993171692,1.0310087672575825,0.5917713671250633,18.526920915333633,
0_3270,2015.0,1917.0,0.42860737442970276,0.14652188542163871,0.1140813029217393,22.126038971347775,
0_3292,2418.0,1346.0,-0.23623423278331757,1.0560428847829848,0.601138585208427,17.51035237199376,
0_3319,2084.0,1965.0,0.4651278257369995,0.17925085917293326,0.13796133096897584,23.410546384848956,
0_3343,2148.0,1998.0,0.5356795191764832,0.1584140591290406,0.12282698932695701,22.626960112334405,
0_3347,2761.0,2054.0,0.31427690386772156,0.6057505451501751,0.4016531472236262,24.631817804675325,
0_3353,1458.0,1062.0,0.32342228293418884,0.25743520241819945,0.19275009276138547,14.453610336830058,
0_3356,2162.0,1971.0,0.5246284604072571,0.17554945190143165,0.13529287810997692,22.784609419065465,
0_3373,1969.0,1854.0,0.4741864800453186,0.1379470322739576,0.10773188076864881,20.64840403390264,
0_3383,2478.0,1521.0,-0.21890686452388763,1.031618079431643,0.5920087928411868,19.071279958891598,
0_3390,1821.0,1661.0,0.4433830976486206,0.15975197347324807,0.12379862564552564,21.05072129721134,
0_3421,2675.0,1980.0,0.37083280086517334,0.43876943230953747,0.3083152251326672,23.484952092377494,
0_3437,1603.0,1270.0,0.3065182566642761,0.1567648376367584,0.12162180804833968,12.412738898265836,
0_3452,1830.0,1750.0,0.3300867974758148,0.17636503539921755,0.13587860569851468,19.504454076275998,
0_3455,3266.0,2093.0,0.4958423376083374,0.5193757232958457,0.3548609058771243,24.931145814829684,
0_3459,2677.0,1881.0,0.022831320762634277,0.8568307506437486,0.5213755354489504,22.489323246176838,
0_3485,2275.0,1437.0,0.4368287920951843,0.6085453913461552,0.4031112060164804,19.92315621060906,
0_3494,3256.0,2121.0,0.4861963391304016,0.5755450338077459,0.385649719163811,23.764079326314068,
0_3496,3103.0,1959.0,-0.009617861360311508,0.7864225877492034,0.490118458370639,22.97251573526651,
0_3499,1196.0,822.0,0.38159748911857605,0.05467098437124918,0.04396519050839396,12.788207569812759,
0_3502,1736.0,1552.0,0.29078155755996704,0.17634064469269778,0.1358562885585676,19.871667236116583,
0_3512,2952.0,2241.0,0.00529430340975523,0.7058990918782221,0.45220325955636637,23.866121130715538,
0_3521,2680.0,2145.0,0.4242672920227051,0.3647717358074584,0.2630410905073423,23.759968065513615,
0_3522,3212.0,1951.0,0.2361840307712555,0.6292241113331833,0.41386786846084,22.218441489271694,
0_3529,1887.0,1480.0,0.41485363245010376,0.526339771720155,0.35868928905589387,23.57962755973143,
0_3534,2123.0,1927.0,0.4664405286312103,0.1994260764831764,0.15240466065069322,22.704661758244622,
0_3537,2111.0,1954.0,0.498147577047348,0.151328378043797,0.11762307052204056,23.958953279347753,
0_3538,2073.0,1945.0,0.5031471252441406,0.11085079640764242,0.08740269870158814,22.153153912273293,
0_3550,2087.0,1411.0,0.18650852143764496,0.27391868048457735,0.20393282763287282,13.465305576825434,
0_3551,2274.0,1451.0,-0.2183292657136917,1.037146975061424,0.5940836121018703,18.437561944080716,
0_3552,1393.0,1307.0,0.2242536097764969,0.08751899489873671,0.06955756988237174,21.384311574964446,
0_3556,2452.0,1601.0,-0.24823734164237976,0.8956993921486343,0.5379267649286202,17.372638435346413,
0_3561,1997.0,1796.0,0.4661436080932617,0.1657123704638271,0.1281519284763501,22.062214716887166,
0_3567,1953.0,1745.0,0.46811360120773315,0.17617548858150844,0.1357397986191986,22.159555537946698,
0_3574,1973.0,1887.0,0.503606379032135,0.20066350911819156,0.15327746834596148,22.783613784256357,
0_3580,2047.0,1834.0,0.5138026475906372,0.16879485812966902,0.13039326425153197,23.074491713408722,
0_3589,2043.0,1866.0,0.4249459207057953,0.16078282143787784,0.12455640203800043,22.607848693473088,
0_3594,1960.0,1680.0,0.2540706396102905,0.40554602075969975,0.28827616930394256,20.71419837175451,
0_3598,2924.0,1950.0,0.12194623798131943,0.6661486345803368,0.43260646468169595,23.140428404032306,
0_3606,1751.0,1605.0,0.5269542336463928,0.139002767924851,0.10850997487176038,20.232397775428847,
0_3612,3149.0,2244.0,0.2822183668613434,0.653658120813881,0.4263242749926563,25.755191649592057,
0_3613,1961.0,1820.0,0.528077244758606,0.13228054528051847,0.10350835940938496,23.141016127068088,
0_3623,1886.0,1216.0,0.3968487083911896,0.40805092020748357,0.28980655532583965,18.569024495846243,
0_3629,2031.0,1880.0,0.44128668308258057,0.19344194133587944,0.14814116957411505,22.38568102792048,
0_3632,2107.0,1842.0,0.4801334738731384,0.1668533776275216,0.12898330004584715,23.272126340469615,
0_3649,1717.0,1673.0,0.25257962942123413,0.22498183907665115,0.170389039474588,18.11326400197025,
0_3660,2096.0,1945.0,0.5300170183181763,0.0690814856121419,0.05527874998014413,21.872364615875814,
0_3663,1890.0,1743.0,0.3689916729927063,0.11360437675363055,0.08948664882608626,19.483063709046142,
0_3666,2124.0,1567.0,0.25140148401260376,0.3984456961568325,0.2839508262769966,17.729059283245924,
0_3688,2162.0,1251.0,-0.2833097577095032,1.0432859557243401,0.5963897469266695,14.956737767409857,
0_3693,2828.0,1725.0,-0.17180000245571136,0.9397005814698177,0.5560661475064926,21.889566443687904,
0_3695,2767.0,1748.0,0.13867683708667755,0.6429582339255647,0.4208921547702534,21.938100246471716,
0_3707,2029.0,1854.0,0.43642085790634155,0.1883718769407405,0.14451851442522645,21.503520160902607,
0_3710,1797.0,1336.0,0.16378068923950195,0.4748839460409448,0.3295125559276503,11.247609738616234,
0_3718,2871.0,2130.0,-0.0737268254160881,0.7077127188868609,0.453085669646732,21.81244669051251,
0_3725,2410.0,1670.0,-0.0061949631199240685,0.7086451031160508,0.45351709642136045,22.79603866017268,
0_3748,3234.0,2238.0,0.38024669885635376,0.5701012997071131,0.382720941586519,24.687875240269125,
0_3769,2711.0,1724.0,-0.10697729140520096,0.8136950997018187,0.5024285040056875,20.032291299965088,
0_3795,1016.0,787.0,0.058596957474946976,0.2223195672761255,0.1684862592703033,14.969924186080112,
0_3823,1682.0,1526.0,0.5132677555084229,0.25057951012984014,0.18804403776860965,24.093525672769633,
0_3828,2088.0,1859.0,0.5385388731956482,0.14138371085779125,0.11028469084466125,20.819164819040562,
0_3847,2556.0,2197.0,0.5396345853805542,0.2567371698706781,0.19229752780914397,21.837379002947607,
0_3870,1908.0,1746.0,0.2279423326253891,0.31400264706379033,0.23047439260329264,22.037473181271185,
0_3871,2087.0,1884.0,0.49009013175964355,0.15445236121643857,0.11992198043399657,22.1589152740079,
0_3890,2048.0,1899.0,0.4555926024913788,0.21612743118014943,0.16419239084158552,23.936175757940408,
0_3919,2563.0,1625.0,-0.08882809430360794,0.9808837012179711,0.5724796437418054,22.16147950067988,
0_3924,2962.0,2263.0,0.16308854520320892,0.6341693193754683,0.41639962780854883,23.990370506591148,
0_3953,2353.0,2088.0,0.4960997700691223,0.18983750911327793,0.14557819474134653,20.543837407870225,
0_3991,2056.0,1879.0,0.47562533617019653,0.1595358393086152,0.12364626075617946,22.08123685162513,
0_4006,2664.0,2341.0,0.5011133551597595,0.2971872401304281,0.21945705849484198,19.3039456109243,
0_4025,2854.0,2279.0,0.3006066381931305,0.6114991801702191,0.40466911532920347,22.400649035525866,
0_4052,2606.0,1740.0,0.008055315352976322,0.7065409225848365,0.45251040924487707,21.121143958995695,
0_4076,1384.0,1029.0,0.1562473475933075,0.2268469567013869,0.17167834141263383,15.521707783168035,
0_4114,1981.0,1834.0,0.4630584120750427,0.12101074731999689,0.09507120095330016,21.234000291079916,
0_4123,2057.0,1909.0,0.5415154695510864,0.1190156136027461,0.09356868286224487,22.92639294749772,
0_4185,2236.0,1329.0,-0.006879542488604784,0.9049669074213547,0.5417818413778439,19.871172579879087,
0_4244,2919.0,2102.0,0.177975594997406,0.7268718085111843,0.4622973035328747,26.072201335202113,
0_4245,2548.0,2338.0,0.3768521845340729,0.3928067964881789,0.28048536138911434,23.657305896292215,
0_4253,2259.0,1989.0,0.4976123869419098,0.2357957136390577,0.17791612181141914,19.53401557888981,
0_4261,3141.0,1952.0,0.11716390401124954,0.6972993466803877,0.44801923401040894,23.898340872843757,
0_4272,1339.0,992.0,0.08592934906482697,0.19472901678541257,0.1490572304408666,11.654224314235865,
0_4288,2963.0,1864.0,0.09043990075588226,0.6582426287630114,0.42863881094028833,22.775712094454303,
0_4295,3208.0,2193.0,0.48309195041656494,0.5367450401216932,0.36451977768539184,25.306928873688594,
0_4311,2400.0,1486.0,0.2494884878396988,0.3706106425754513,0.2667148517392454,14.949527487282776,
0_4315,1999.0,1869.0,0.5434041023254395,0.13436785085301048,0.10506720900639582,22.25135559243752,
0_4317,1995.0,1770.0,0.45367690920829773,0.14602073602074217,0.11371329667468255,20.72809509669749,
0_4319,2097.0,1891.0,0.42432698607444763,0.2369000496014275,0.1786681261836376,22.459660808577755,
0_4321,2913.0,1994.0,0.10191917419433594,0.6381758740062385,0.4184497834886454,24.211112450725903,
